Character_Name,Wikipedia_id,Polarity,Subjectivity
Williams,3217,0.19666666666666666,0.45
Sheila,3217,0.042171717171717166,0.30883838383838386
Arthur,3217,0.040338164251207724,0.2954106280193237
Ash,3217,0.040338164251207724,0.2954106280193237
Duke,3217,0.04417989417989417,0.3235449735449736
Sebastian,3746,0.05907407407407407,0.38953703703703707
Deckard,3746,0.01841653716653717,0.2537037037037037
Roy,3746,0.048611111111111105,0.33581871345029246
Rachael,3746,0.019297138047138052,0.3212962962962963
Pris,3746,0.004166666666666667,0.2060185185185185
Zhora,3746,0.02043226381461676,0.2754901960784314
Leon,3746,0.06501736111111112,0.2998263888888889
Bryant,3746,-0.008891450739276822,0.20491143317230273
Johnson,3837,0.06661054994388328,0.5455948372615039
Taggart,3837,0.06973063973063971,0.4126960076960077
Mongo,3837,0.008333333333333318,0.4645833333333333
Lyle,3837,0.02242424242424241,0.41530303030303023
Lili,3837,0.008333333333333318,0.4645833333333333
Howard,3837,0.11481481481481481,0.762962962962963
Hedley,3837,0.04845328282828282,0.31717171717171716
Jim,3837,0.06868686868686869,0.2569444444444444
Bart,3837,0.023088023088023085,0.4061507936507937
Buddy,3837,0.06666666666666667,0.6
Vallens,3947,0.0,0.0
Dorothy,3947,0.033415550857411325,0.30804645290110405
Jeffrey,3947,0.02199714536671058,0.3173042929292929
Williams,3947,0.0,0.0
Beaumont,3947,-0.125,0.275
Frank,3947,0.04368055555555554,0.3605763888888889
Ben,3947,-0.03333333333333333,0.02361111111111111
Lyndon,4227,0.06592970521541949,0.23228458049886622
Summers,4231,-0.056666666666666664,0.25666666666666665
Merrick,4231,-0.03768813131313131,0.23068055555555556
Amilyn,4231,-0.030703914141414143,0.26413194444444443
Lothos,4231,-0.04187570145903479,0.2563117283950617
Benny,4231,-0.018287037037037043,0.19467592592592595
Edward,4560,0.036805555555555564,0.30833333333333335
William,4560,0.03433127572016461,0.12184156378600823
Hamish,4560,0.0,0.0
Robert,4560,0.04490740740740741,0.10879629629629631
Murron,4560,-1.1564823173178713e-18,0.11041666666666666
Vicki,4726,0.0032102157102157033,0.27905855718355715
Harvey,4726,0.06666666666666667,0.4611111111111111
Grissom,4726,-0.08119047619047619,0.2011309523809524
Alexander,4726,0.0,0.0
Alfred,4726,0.5,0.6
James,4726,0.225,0.575
Catwoman,4727,0.07492845117845118,0.46562915479582156
Schmidlapp,4727,0.12459790209790209,0.5550213675213675
Robin,4727,0.13708333333333333,0.5148611111111111
Alfred,4728,-0.009999999999999998,0.53
Catwoman,4728,0.015909090909090904,0.26420454545454547
Max,4728,0.006249999999999992,0.24270833333333336
Charles,4728,0.0,0.3
Mayor,4728,0.16666666666666666,0.24444444444444446
Alfred,4729,0.04038720538720538,0.1328956228956229
Nora,4729,0.0775,0.15666666666666668
Barbara,4729,0.03365600448933782,0.11074635241301907
Ivy,4729,0.03762906846240179,0.1123540965207632
Harvey,4730,0.0,0.0
Chase,4730,-0.029861111111111116,0.4437499999999999
Robin,4730,-0.017307692307692316,0.31474358974358974
Vornoff,5035,-3.0839528461809902e-18,0.19722222222222224
Susan,5224,0.05476190476190476,0.2853174603174603
Bernstein,5224,0.23809523809523808,0.23392857142857143
Parks,5224,-0.027272727272727282,0.24166666666666667
Jedediah,5224,0.23809523809523808,0.23392857142857143
Charles,5224,0.13180406549971768,0.38197753936884377
Raymond,5224,0.23809523809523808,0.23392857142857143
Emily,5224,0.038636363636363635,0.13545454545454544
Thompson,5224,0.00078849721706864,0.3357993197278912
Xanadu,5224,0.12631222943722945,0.3660618085618086
Kane,5224,0.10125974025974026,0.37141933621933615
Yu,5313,0.0605392156862745,0.23537581699346402
Wu,5313,0.02916666666666666,0.22526276276276272
Bai,5313,0.012638888888888885,0.2500462962962963
Jen,5313,0.02733630952380952,0.21586805555555558
Tsai,5313,0.0,0.0
Jade,5313,0.017187499999999998,0.2484375
May,5313,0.0,0.0
Bo,5313,0.0,0.0
Mussabini,5729,0.00833333333333334,0.13888888888888887
Stallard,5729,0.0,0.0
Aubrey,5729,0.0,0.0
Harold,5729,0.09006410256410256,0.2550213675213675
Liddell,5729,0.03819444444444444,0.13933080808080808
Andrew,5729,0.0,0.03333333333333333
Jennie,5729,0.0,0.0
Sybil,5729,0.15625,0.18125
Jackson,5729,0.0,0.0
Kate,8481,-0.009212121212121206,0.34820959595959594
Robert,8481,-0.08238636363636363,0.4073232323232323
Turgidson,8695,-0.00945707070707071,0.46001578282828287
Kong,8695,0.03994633838383838,0.3558396464646465
Strangelove,8695,-0.03534090909090909,0.22549242424242424
Muffley,8695,-0.01560255331088665,0.35220187991021323
Alexei,8695,0.02906746031746032,0.19206349206349208
Burpelson,8695,-0.15147435897435899,0.5691666666666666
Jack,8695,-0.15147435897435899,0.5691666666666666
Werner,8994,0.02608018965161822,0.2835439428296571
Der,8994,0.0023809523809523773,0.2488095238095238
Johann,8994,-0.05,0.0
Ullman,8994,-0.1,0.0
Hinrich,8994,-0.6999999999999998,0.6666666666666666
Frenssen,8994,-0.6999999999999998,0.6666666666666666
Cheryl,9294,-0.0387310606060606,0.22954545454545452
Linda,9294,-0.03177083333333334,0.24125000000000002
Scott,9294,-0.025868055555555557,0.2769097222222222
Shelly,9294,-0.0875,0.3223958333333333
Plissken,9835,0.00015873015873015447,0.32306878306878306
Hauk,9835,0.00015873015873015447,0.32306878306878306
Cabbie,9835,-0.023529741863075198,0.2427609427609428
Maggie,9835,0.021296296296296296,0.3189814814814815
Duke,9835,0.0262219598583235,0.279581857536403
Harford,9979,-0.05697150072150072,0.2876082251082251
Alice,9979,-0.0030702136305584557,0.3459015441774062
Ziegler,9979,-0.012350063131313134,0.257907196969697
Amanda,9979,0.0,0.0
Milich,9979,0.03939393939393939,0.07575757575757576
Lou,9979,0.25,0.25
Nick,9979,0.12060142238713667,0.3441249226963512
Williams,10193,0.010520833333333332,0.24718749999999998
Su,10193,-0.02944444444444444,0.30833333333333335
Mei,10193,-0.21635802469135804,0.47098765432098766
Braithwaite,10193,-0.08333333333333334,0.11166666666666666
Han,10193,-0.019715608465608454,0.3418981481481482
Lee,10193,-0.008514309764309773,0.33758718133718135
Tania,10193,-0.05476190476190479,0.43928571428571433
Ed,10487,-0.07926892551892553,0.3129212454212454
Williams,10487,-0.11125,0.3358333333333333
Henrietta,10487,-0.02103174603174604,0.34378306878306875
Annie,10487,-0.06266233766233766,0.3721861471861472
Linda,10487,-0.11354166666666667,0.3840277777777778
Jake,10487,-0.06000000000000001,0.08
Bobby,10487,-0.06000000000000001,0.08
Max,10977,-0.011578703703703704,0.25704166666666667
Klein,10977,0.025,0.0
Rodrigo,10977,0.0,0.25
Perlman,10977,0.008333333333333335,0.1611111111111111
Charles,11223,0.1139279701779702,0.3326093274009941
Carrie,11223,0.10304834054834054,0.3451093274009941
Tom,11223,0.15165667665667665,0.3791257353757353
Gareth,11223,0.11787878787878787,0.32292929292929295
Henrietta,11223,0.11939548546691403,0.38597389713461144
Matthew,11223,0.1359680549335722,0.35714721102652136
Fiona,11223,0.15165667665667665,0.3791257353757353
Scarlett,11223,0.15165667665667665,0.3791257353757353
Hamish,11223,-0.015277777777777772,0.30000000000000004
Lydia,11223,0.11333333333333333,0.55
Bernard,11223,0.11333333333333333,0.55
David,11223,0.15165667665667665,0.3791257353757353
Angus,11223,0.3025,0.3497222222222222
Laura,11223,0.3025,0.3497222222222222
Sid,11242,-0.027152203856749314,0.40088424832743014
Aki,11242,-0.025971673254281954,0.38345449840015056
Edwards,11242,-0.015530303030303033,0.39684343434343433
Ryan,11242,-0.01074380165289257,0.39714187327823697
Neil,11242,-0.01074380165289257,0.39714187327823697
Hein,11242,-0.022222222222222227,0.42574404761904755
Jane,11242,-0.01074380165289257,0.39714187327823697
Leonard,11701,-0.024999999999999994,0.14
Hartman,11701,-0.0318452380952381,0.2179315476190476
Eightball,11701,-0.03333333333333333,0.16666666666666666
Rafterman,11701,0.0763888888888889,0.13680555555555554
Earl,11701,-0.4,0.45
Jay,11701,-0.05,0.25
Godzilla,11988,-0.04657995296884186,0.3410787771898884
Kinsaburo,11988,0.01142857142857143,0.22285714285714286
Tako,11988,0.020423280423280427,0.20992063492063492
Fumiko,11988,0.09142857142857143,0.15285714285714286
Yata,11992,0.02499999999999998,0.44062500000000004
Godzilla,11992,0.016666666666666663,0.209375
Red,11992,0.049999999999999996,0.13125
Godzilla,11993,0.09555555555555556,0.5599999999999999
Otani,11994,-0.2557291666666667,0.5097222222222223
Kilaak,11994,-0.19270833333333334,0.3398148148148148
Godzilla,11994,-0.16888528138528142,0.4008116883116884
Seatopian,11998,-0.10243055555555557,0.2972222222222222
Goro,11998,-0.1277777777777778,0.17777777777777778
Rokuro,11998,-0.1375,0.175
Hiroshi,11998,-0.1375,0.175
